-1.9653	-2.2733	-1.6822	-1.8208	-1.1555	-1.8229	0.7835	-1.7058	-1.4415	-2.1501	-2.2912	-4.5121	0.2213	-0.3212	-1.2326	-1.1094	0.0352	-0.7061	-3.2133	-0.6075	-1.3094	0.7863	0.6054	0.2753	-1.6179	-1.26	-1.82	3.88	-4.63	-5.06	-7.55	-0.39	-2.07	-2.3	-0.84	-3.06	1.09	-2.78	4.36	-2.04	-0.03	-0.21
-7.9527	-4.3787	-4.1835	-1.2289	-1.4944	-5.3684	-0.5824	-0.7984	0.1956	-0.2615	-1.6159	1.0486	3.6246	4.974	1.7167	0.5359	4.7634	4.1081	2.9427	1.7364	2.9392	5.7004	9.1492	6.2743	6.5077	7.83	-1.63	7.8	-4.48	2.51	1.89	4.77	1.34	6.78	0.83	0.93	-1.21	-0.95	9.94	-1.52	10.42	6.16
8.2293	4.0466	4.5334	2.3188	3.6204	7.7621	3.0451	7.2883	1.6511	2.5735	9.1941	6.0339	1.476	4.4291	0.5999	8.4117	1.7034	0.8693	3.0128	0.7859	3.6719	1.8785	-2.403	-1.4293	-1.0731	2.79	9.37	-1.25	0.54	6.88	-1.81	5.17	3.7	-0.25	-0.96	9.06	-6.2	11.81	-1.36	0.21	3.04	0.06
3.7517	2.7689	1.9264	1.4639	0.1605	4.7562	3.4145	1.4193	2.1538	0.7955	2.7662	3.2233	1.2665	3.1186	-0.3755	3.0796	2.4927	1.0425	3.6426	1.8788	-0.871	-0.0203	1.5461	-0.1425	-0.1227	-0.2	2.83	-0.41	0.94	-1.65	2.22	-1.34	2.93	3.28	5.41	0.16	-0.98	1.32	2.1	-4.59	3.47	1.34
20.7873	19.2463	18.6627	21.6407	17.3214	16.9703	16.3877	17.1297	17.4463	20.3187	16.8032	14.6888	12.2318	13.2375	14.3608	9.7234	6.6688	9.7651	12.2756	13.6968	7.7322	7.0495	4.929	7.8591	13.7899	6.69	12.03	3.19	12.26	7.94	11.53	6.99	15.43	15.42	6.99	10.8	15.02	11.84	2.84	11.4	9.03	8.32
6.9062	6.0115	5.5473	3.868	5.8963	3.2435	2.6625	1.0636	3.831	1.6754	2.1013	2.3851	1.6078	0.7578	0.7838	2.7884	-0.3777	-0.4044	1.6263	0.1613	2.3014	0.807	-0.8478	-0.8658	-1.33	1.82	-0.88	-0.25	3.64	4.04	-0.51	0.89	1.54	-3.42	1.68	4.5	-1.2	-0.04	-1.72	2.67	0.22	2.47
7.1556	6.3849	5.0485	7.7346	5.1658	6.864	6.2537	7.2256	6.5663	6.1164	5.3654	5.3427	4.6791	7.9911	4.2109	6	3.9268	5.2122	5.2666	6.4914	4.2598	2.9344	3.3529	4.6729	5.3175	3.99	5.2	3.89	3.04	2.4	3.85	7.97	8.57	5.18	12.98	7.42	6	5.25	1.53	2.07	1.26	3.48
6.4431	3.7196	3.2724	4.4734	3.6898	3.1958	3.9127	5.5023	3.6959	3.5061	5.6881	4.3353	3.28	5.5659	3.0172	6.6976	2.8535	3.8855	3.922	2.8657	6.8866	2.9044	0.13	3.5468	1.7638	4.35	5.74	1.97	5.06	5.62	6.11	4	3.18	3.23	7.7	7.08	11.22	2.11	1.88	9.81	0.41	2
-0.1299	0.5808	-0.6977	-0.7294	-0.8446	-1.2794	0.6683	-0.2278	-2.3297	-3.5114	-3.0391	-1.8636	-1.7251	-0.3469	-2.005	-2.2083	-0.3998	-2.9104	-0.1939	-0.7558	-5.6526	-4.1453	-4.2161	-3.703	-3.6596	-1.95	1.04	-2.44	-1.09	-6.77	-5.88	-4.65	-4.21	-1.91	-1.75	-3.52	-6.65	-1.02	-4.11	-5.13	-2.42	-4.89
15.5732	9.9558	13.0252	12.6784	9.9404	10.2417	6.8225	6.3161	8.2315	6.724	5.3546	8.3023	3.9212	5.1617	3.4932	3.1733	2.2519	2.8653	7.6083	6.0614	1.4221	0.3953	1.679	2.8988	3.0943	3.96	5.48	3.16	1.84	2.32	-0.38	5.24	4.36	1.47	4.64	6.23	0.28	4.1	-1.31	3.44	3.75	1.43
9.1765	9.365	10.2666	7.7417	11.8567	7.1811	6.0662	9.2093	9.4111	8.5014	5.3805	4.9243	6.1217	8.0934	11.6855	4.7261	4.5332	5.1559	6.2056	9.0224	4.4482	5.7583	2.0427	5.8685	6.4583	5.53	12.18	7.12	6.67	6.11	4.38	5.85	6.96	7.74	5.08	4.51	8.67	6.09	2.33	5.95	6.92	0.59
-0.875	0.5369	0.7694	0.0389	2.062	-0.9821	-1.3197	0.6278	0.5057	0.9706	-3.0349	1.077	1.3743	1.066	-0.6346	-0.8771	-1.0114	-0.8402	1.976	3.797	-0.5794	-1.1033	-1.3424	0.4557	1.338	-1.45	-2.96	-1.65	3.85	-0.17	-0.52	-0.32	2.75	0.74	-1.97	-0.33	-0.27	-3.14	-0.65	0.44	2.13	-0.68
11.3926	10.0847	8.4796	7.5868	4.9159	4.9964	6.0629	7.5201	5.5241	3.2675	5.661	2.1286	2.7545	4.4461	2.4139	3.7247	1.5905	2.1562	3.9637	0.4076	3.8175	3.1142	3.2904	1.6223	0.2472	2.23	6.26	3.46	9.12	4.17	5.57	1.57	3.66	0.26	1.67	8.15	5.47	-3.01	-0.09	1.95	3.21	3.6
1.7852	-4.1764	-1.373	-1.4764	-2.6416	-1.5185	-2.0838	0.7146	-3.061	-4.8142	-3.5044	-1.0688	-3.2366	-2.0856	-2.5936	-4.1379	-5.7784	-5.3287	-3.0538	-5.2857	-0.3536	-3.9701	-2.7573	-6.1454	-6.5113	-3.35	-5.67	-1.46	-0.99	-0.41	-6.48	-2.8	-5.27	-10.04	-7.58	2.24	-4.98	-7.28	-5.36	0.74	-4.01	-1.88
-0.8692	3.855	-0.8891	-1.5607	-1.1357	0.9677	0.5316	2.814	-0.0186	0.2622	2.6918	0.3748	0.8712	-0.5611	-0.8173	3.0943	0.5863	-0.5202	0.7974	-0.6812	1.3221	0.4516	0.0139	-0.5451	0.0559	0.6	0.9	1.27	1.01	2.13	-2.74	0.54	-1.7	-0.11	-1.01	2.02	-0.05	0.74	3.18	0.74	-1.46	-0.25
13.7245	10.5455	7.9438	9.4928	10.1296	11.9344	6.6368	9.5939	7.3106	9.4519	7.7035	5.6467	6.0346	5.4756	6.8222	1.349	2.7933	4.7058	4.5275	3.709	1.9549	3.1163	2.1778	5.5944	2.7927	2.49	5.62	2.74	4.58	1.02	5.74	4.04	6.58	4.76	3.18	2.41	3.13	3.05	3.28	2.74	7.24	3.49
2.5966	2.1626	2.9946	3.3117	6.0575	-3.9949	-2.4846	0.0688	1.1395	1.9235	-6.8746	-0.5567	-1.194	-0.9238	3.5963	-8.0269	0.0868	-2.7123	0.217	-0.425	-6.34	-5.7036	0.5901	-2.2794	-3.855	-1.02	-2.42	-0.45	1.63	-9.4	-5.06	-7.61	-0.32	-4.74	-2.72	-7.85	-4.5	-8.21	0.2	0.94	2.99	-1.8
-9.9556	-6.9762	-5.8988	-6.9034	-5.6418	-7.4674	-5.588	-8.8646	-3.5935	-5.6863	-6.9043	-4.004	-2.9974	-2.4537	-4.4954	-5.3871	-3.6666	-2.75	-5.1517	-3.8256	-2.9776	-2.3459	-1.9978	-3.2545	-1.8996	-2.24	-1.42	-2.55	-3.84	-3.35	-4.44	-2.4	-3.91	-4.22	-1.06	-4.16	-3.03	-3.45	-1.48	-0.08	-2.99	-4.54
-1.6737	-0.0147	-0.3978	-2.0765	-0.0933	-0.8733	-1.5147	0.3343	-1.2807	-0.2635	1.9985	-0.9002	-1.9981	0.8624	-0.7083	0.636	-0.2549	-1.3633	0.5348	-0.2883	3.069	-1.2884	-0.2764	-1.7868	2.0264	0.56	-0.3	1.58	1.35	3.25	-0.5	0.91	-0.04	-0.69	-3.32	3.62	0.23	-1.06	-3.93	3.24	0.97	-0.37
21.4422	17.6579	16.8698	16.2619	15.8675	18.7842	13.1622	17.3675	11.9895	12.9147	16.1637	11.3039	8.3909	10.2258	17.9284	12.6769	7.3163	8.4456	12.7905	11.6528	10.7849	7.3369	3.3888	9.4085	10.5079	10.06	7.19	5.81	13.67	12.09	7.84	10.96	14.93	7.2	11.25	12.36	11.16	11.28	2.49	11.95	11.43	8.27
10.6816	12.5592	10.6352	11.8187	11.7851	11.5443	8.2647	8.3908	7.3113	6.7495	8.7985	4.1029	5.3473	4.7753	7.2149	4.4729	4.6606	2.9012	2.7741	6.1608	2.2905	1.1136	-0.6699	-0.9839	4.6471	5.13	4.05	0.52	6.13	3.52	-0.82	1.73	5.74	5.18	1.85	4.41	0.56	4.51	0.44	3.04	6.76	2.03
-1.139	0.2348	1.4049	2.1588	0.1143	-0.5903	1.5706	-1.7141	1.7963	1.1131	-2.0214	2.9754	3.2657	1.7259	0.8588	0.0303	3.8596	3.8827	2.9536	-2.1339	-0.0777	0.8762	4.0204	3.1761	-1.5962	1.19	-0.07	2.53	0.99	-3	0.9	2.25	-1.5	0.65	3.17	-1.41	-0.63	0.01	8.44	0.48	7.83	1.18
-4.7582	-4.6993	-3.9231	-0.7681	0.7263	-8.9916	-2.9308	-2.8361	-0.4113	-0.2864	-5.5866	-4.6131	-3.3892	-0.8742	-0.1877	-5.6543	-3.3939	-4.1637	-1.4979	-2.1205	-5.2069	-1.26	2.9404	0.9438	1.038	-3.76	-6.21	5.39	-3.51	-5.32	-1.17	-4.18	0.23	-6.61	-4.14	-4.94	-2.79	-5.33	0.18	-5.01	0.6	-2
4.5121	5.8795	4.8623	4.336	4.7619	1.7298	2.9254	3.6507	1.1608	7.0846	2.9053	3.152	2.6773	2.8084	4.959	1.6937	1.35	2.0213	2.0435	2.9434	1.1961	0.3795	2.1715	1.6484	2.8192	2.73	-1.7	1.41	6.61	2.76	2.68	0.21	7.68	1.52	1.31	0.97	1.39	0.77	-0.87	2.43	5.52	2.42
7.1012	8.6014	7.0408	6.5308	6.251	7.1948	6.0743	7.2009	5.7537	6.2715	7.3969	6.942	3.7783	5.6468	6.3787	6.7915	5.8127	4.9185	6.9162	6.0704	1.9491	5.4091	2.3952	4.2392	8.2914	4.02	4.25	3.37	5.57	3.19	7.03	1.39	4.96	7.83	3.61	3.24	7.3	7.96	0.25	7.72	9.38	4.51
-2.029	0.0772	1.4062	0.1149	1.8474	-0.3648	0.9253	1.6121	2.5828	0.948	-0.0045	2.4224	2.8829	2.8157	0.8152	0.2382	0.0005	2.488	0.9927	2.4205	-1.7303	2.0797	2.034	3.7131	1.1604	0.38	-1.41	2.4	1.77	0.87	2.15	1.03	-1.31	2.79	4.03	-3.93	4.21	-0.56	0.49	0.41	2.84	2.25
6.9511	7.5733	6.5035	6.1254	6.889	9.97	9.6189	7.8074	9.1267	5.8823	8.5344	7.2637	8.3538	9.4062	7.7339	6.9571	7.5265	7.24	7.4015	7.9678	6.2672	2.967	5.8107	4.5271	4.0898	5.5	9.6	6.13	4.88	6.43	4.62	6.82	6.11	5.48	6.45	7.81	-2.52	8.13	8.8	4.54	6.42	5.6
3.8779	2.4602	0.7188	-0.1211	0.5841	0.0849	0.5974	-1.6635	-3.0897	-3.5367	-2.6156	-4.0529	-1.0108	0.013	-2.8746	-4.2861	-4.1772	-4.1354	-1.5026	-0.7089	-5.246	-4.2176	-3.2108	-3.4979	-3.0769	-1.5	2.52	-2.17	-2.27	-5.91	-2.7	-2.56	-1.63	0.82	0.89	-4.67	-4.38	-3.34	-2.91	-4.52	-6.05	-4.93
-0.4136	-2.2335	-1.8168	-1.2996	-1.3325	-3.027	-0.751	-1.5857	1.2431	0.6382	-3.5483	-0.82	0.3273	-2.0029	-1.2081	-2.0535	0.3164	-0.3021	-0.1736	1.0937	-2.1638	-0.3728	0.7367	-0.3723	1.3852	-0.68	-2.49	-1.18	-2.44	-0.4	-1.92	0.49	-1.38	2.72	-1.99	-3.71	-1.97	0.6	2.43	-0.84	-0.16	-0.55
-12.4569	-10.5555	-9.2511	-8.8311	-8.74	-10.8432	-8.4455	-5.3171	-6.7955	-7.4439	-9.0163	-8.5577	-6.7055	-6.3906	-5.7926	-8.3058	-7.0204	-5.2824	-7.2023	-8.4324	-3.2461	-3.4719	-4.8731	-4.5961	-6.195	-5.56	-6.99	-5.32	-8.91	-5.51	-5.55	-5.18	-5.98	-8.41	-3.81	-3.71	-2.19	-8.08	-5.21	-3.24	-8.76	-4.52
